Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,Tiny_URL
lagelijundiai.com.br,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
camadanyapimalzemeleri.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
elpla.pl,0,0,0,3,0,0,,0,0,1,0,1,1,0,1,0,1,0.0
comunitaefamiglia.org,0,0,1,7,0,0,,0,0,1,1,1,1,0,1,0,1,0.0
barbarahennelly.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
playarprint.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
upd-medlav.net,0,0,1,2,0,0,,1,1,1,1,1,0,0,1,0,1,0.0
theingredients.net,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
bet365cp.net,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
butlercourse.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
turkmcse.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
dehkadenovin.com,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
autorizador5.com.br,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
eevee.tv,0,0,0,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
itacardacesso.com,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
dreamhouse.in.th,0,0,1,5,0,0,,0,0,0,0,0,1,0,1,0,1,0.0
assicuriamoci.net,0,0,0,3,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
tokokainbandung.com,0,0,1,10,0,0,,0,0,1,0,1,0,1,1,0,1,0.0
greenowladvisers.com,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
lyonpress.com.br,0,0,1,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
martazancanaro.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
lagelijundiai.com.br,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
gooyatoronto.com,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
metrological-focus.000webhostapp.com,0,0,1,4,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
labyrinthtanning.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
zonasegurobetabcp.com,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
zrq2y.weblium.site,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
youngil.co.kr,0,0,0,3,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
hm-onlineapplication.ga,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,0.0
secure.runescape.com-en.ru,0,0,1,2,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
videosfacebook.today,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
etecindsvc.com,0,0,0,1,0,0,,0,0,1,1,0,0,0,1,0,1,0.0
center302.team,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
3.ly,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,1,1,0.0
intesagruppoisp-web.000webhostapp.com,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
onedrive.live.com,0,0,1,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
wildpridesafaris.com,0,0,0,2,0,0,,0,0,1,1,1,1,1,1,1,1,0.0
sriutamahub.com,0,0,1,2,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
accurate-engineers.in,0,0,1,3,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
appleid.apple.com.secured-login-recuperation-id.world,0,0,1,0,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
grupocamco.cl,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
kidms.com,0,0,1,7,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
paypalp.ontraport.com,0,0,1,12,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
bethesdaalur.org,0,0,0,3,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
inconfis.com,0,0,1,4,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
se-connecter.net,0,0,0,1,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
mariavandana.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
adtekz.com,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
exodus.io98741.ml,0,0,1,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
willingcartworthsupplies.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
ugaflix.com,0,0,0,4,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
beetleart.com.tr,0,0,0,2,0,0,,0,0,0,1,1,0,0,1,0,1,1.0
flavena.co.rs,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
bly-socks.com.ua,0,0,1,6,0,0,,1,0,0,1,1,0,0,1,0,1,0.0
chad-moore.com,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
inversionesgini.com,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
samducksports.com,0,0,1,4,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
edhs85.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
utffunds.com,0,0,0,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
group.agriparts.kz,0,1,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
momos-ambachtelijkeijs.nl,0,0,1,4,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
steamcoummunity.gq,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
suspended-profiles.blogspot.com,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,0,1,1.0
testing-adjusting-balancing.com,0,0,1,2,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
mncelektronik.com,0,0,1,7,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
tptelecom.it,0,0,1,6,0,0,,0,0,1,0,1,1,0,1,0,1,0.0
houseoftiresbcs.com,0,0,0,4,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
funetwork.tv,0,0,0,3,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
paypal.ping0n.vip,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
176.119.1.180,1,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
b.link,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,1,1,0.0
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,0,1,0,0,1,0,1,1.0
tsdesignstudio.net,0,0,1,4,0,0,,0,0,1,0,0,1,1,1,1,1,0.0
balitransithotel.com,0,0,1,7,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
ebay.de.phodo.vn,0,0,1,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
maersklinesllc.dx.am,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
weddenoptennis.be,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
hideuri.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
donslan.com,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
posb-ibanking-demo.herokuapp.com,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
stanshoes.com.ng,0,0,1,2,0,0,,0,0,1,1,0,1,1,1,1,1,0.0
webfiddle.net,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
fluteguards.nn.r.appspot.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
lowcy-nagrod.pl,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
jaggaauto.com,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
3jba.com,0,0,1,8,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
celsahiinc.000webhostapp.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
akilili.com,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
e-grupobancolombia.com.co,0,0,1,2,0,0,,1,0,1,0,0,1,1,1,1,1,0.0
bcpzonasegurabeta.viabcp.com.entrepreneur.pe,0,0,1,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
csgoxskin.com,0,0,1,2,1,0,,0,0,1,0,0,0,0,1,0,1,0.0
bnkrealestate.com,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
fareast.qa,0,0,1,3,0,0,,0,1,1,1,1,1,0,1,0,1,0.0
dataforce.co.uk,0,1,1,5,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
53.com-id9533371.thoughtoholics.net,0,0,1,2,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
sixpointpartners-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,0,1,0,0,1,0,1,1.0
profinishmi.com,0,1,1,4,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
groupabamcolombiaweb.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
solutionschiro.net,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
fareast.qa,0,0,1,3,0,0,,0,0,0,0,0,1,0,1,0,1,0.0
vcita.com,0,0,1,5,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
t.co,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
art-sticker.fr,0,0,1,5,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
planwise.co.za,0,0,1,7,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
netflixloginhelp.com,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,0,0,1,1,0,1,0,1,0.0
stress-depression-therapy.com,0,0,0,0,0,0,,1,0,1,1,1,1,0,1,0,1,0.0
ye4.hislult.com,0,0,1,1,0,0,,0,0,0,0,1,0,0,1,0,1,1.0
mackinn.com,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
playarprint.com,0,0,1,2,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
helife.ru,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
c1781279.ferozo.com,0,0,1,5,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
rusnod.ru,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,1,1,0,1,0,1,0.0
iscbankofamerica.net,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
viveromonteverde.com,0,0,1,3,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
halestelevision.co.uk,0,0,1,4,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
heryerdenoyna.com,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
stolizaparketa.ru,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
currosat.com,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
asabagreen.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
kaizenpak.com,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
fotoblad.com,0,0,1,4,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
wonderpillars.in,0,0,0,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
gwisalltrack.com,0,0,1,2,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
imagephoto-video.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
decaturilbgc.com,0,0,1,8,0,0,,0,0,1,0,1,0,1,1,0,1,0.0
saldao-de-mes-das-maes.com,0,0,1,2,0,0,,1,0,1,0,1,1,1,1,1,1,0.0
zbavit.live,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
dbs.rewardgateway.co.uk,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
dipelnet.com.br,0,0,1,4,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
drjbsclinic.com,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
fislasdelrosario.org,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
storage.googleapis.com,0,1,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,1.0
psicoinspire.com.br,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
betasuus1.blogspot.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
lmsanimation.com,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
three.co.uk.session-id-jnwij293i8977dsn55688hga8669nd194jaj0ap889.dashbuy.rw,0,0,1,0,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
disq.us,0,0,1,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
quickzone53.com,0,0,1,3,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
stolizaparketa.ru,0,1,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
teat09.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
kanakapolymers.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
pnrm.jp,0,0,1,11,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
surveyheart.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,1.0
securesquared.co.uk,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
a-onetraders.com,0,0,0,2,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
cruzsantiagoverta.com,0,0,1,4,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
lankeshpatrike.com,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
turkmcse.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
servparaferro.com.br,0,0,1,6,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
paypal-rimborso.com,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
ethioab.com,0,0,1,5,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
orgogenlabs.com,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
wisegeek.com,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
kinemind.com,0,0,1,6,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
kbagro.co.th,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
wezcollege.edu.pe,0,0,1,3,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
wdestaques14.comprehojeegarante.com,0,0,1,5,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
googlefoundation.somee.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
s.id,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
personalpiscinas.net.br,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
tmjdiscountbooks.com,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
sparkpassedecom.com,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,1,1,0.0
umij.org,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
peru.payulatam.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
coloradopoolcovers.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
revente-materiel.com,0,0,0,3,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
hitekscaffolding.co.uk,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
cutt.ly,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
projecthal.info,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
csgohoned.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
prettanike.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
playarprint.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,1.0
haileydemarrephotography.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
ftp.kreijkesafbouw.nl,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
adleer-ad.com,0,0,0,1,0,0,,1,0,0,0,0,1,1,1,1,1,0.0
nandiy.net,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
lender.testing.santander.poweredbydivido.com:443,0,0,1,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
pdfgusdf.com,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
trydent.org,0,0,1,6,0,0,,0,0,1,0,0,0,0,1,1,1,0.0
advonationusa.com,0,0,1,5,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
izzylogz.nn.r.appspot.com,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
midyatmimaritas.com,0,0,1,5,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
services.runescape.com-mx.ru,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,1,1,0.0
918621521.live,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
decifra.com.br,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
m5wx.com,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
u718633rwt.ha004.t.justns.ru,0,0,0,3,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
desbloqueio-online.com,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
lntrealtly-seawoods.co.in,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
bgmedia.at,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
snoweco.com,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
ruasepicas.pt,0,0,1,1,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
showmore.a3579.com,0,0,1,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
bradisk.joomla.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
grupwhatsappadult.zyns.com,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
greenpoint.art.br,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
theoutlet66mall.com,0,1,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
icipedudu-my.sharepoint.com,0,0,1,7,0,0,,1,0,0,1,1,0,0,1,0,1,1.0
pay-pai-securty-verifyi-accunt-cmd.agr.ng,0,0,1,2,0,0,,1,1,0,1,1,0,0,1,0,1,0.0
ou-parvenec.com,0,1,1,4,0,0,,1,0,1,1,0,0,0,1,0,1,0.0
atefnet.com,0,0,1,4,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
johnbarclay.ca,0,0,0,2,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
tsuzuki.co.id,0,0,0,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
db.mailtrackpro.com,0,0,1,3,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
online-microsofts.dns.navy,0,0,0,2,0,0,,1,1,0,1,1,0,0,1,0,1,0.0
payment-isuessglobal.doncasterservicecentre.com.au,0,0,1,1,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
artg.placeof.space,0,0,1,10,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
alaskanmalamute.us,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
gabergamez.cloudaccess.host,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
envirodrilling.com,0,0,1,5,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
redeabreu.com.br,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
accountsnat-west.com,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,1.0
wuarface.ru,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
grupdewasa18.whatsappp.my.id,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,1,0.0
dhlaexpdeliver.com,0,0,0,1,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
j-noordeloos-regenesis-therapeut.nl,0,0,0,1,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
vkotankte.hop.ru,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
summa.cash.,0,0,0,0,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
linea1s.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
kukubun.com,0,0,0,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
yougotcustomers.in,0,0,0,2,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
lawyer.theappideas.in,0,0,1,7,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
restaurantelabarquita.com,0,1,1,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
olampicoer.blogspot.com,0,0,0,3,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
blubrown.com,0,0,1,5,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
w3stco.com,0,0,0,1,0,0,,0,0,0,0,1,1,0,1,0,1,0.0
caspianglobalservices.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
oaep.diw.go.th,0,0,1,6,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
verified-paxful.com,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
accurate-engineers.in,0,0,1,3,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
deshstore.com,0,0,0,2,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
coxadminhometeam.moonfruit.com,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
67.211.218.74,1,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
35.188.36.185,1,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
vanillacheckcard.com,0,0,0,0,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
distrokid.email,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
whatsapp-join.zyns.com,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
wellingtoncloud-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,1.0
arturana.com,0,0,0,4,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
kaizenpak.com,0,0,1,6,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
wdestaques11.em-qualquer-lugar.shop,0,0,1,5,0,0,,1,0,1,1,1,1,1,1,1,1,0.0
de2f.totalh.net,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
khoutiboxer.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
firebasestorage.googleapis.com,0,1,1,5,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
storage.googleapis.com,0,1,1,3,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
po.do,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
megeofhedt.com,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,1.0
caixa.gov.informativo.cx,0,0,0,0,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
oilsmarketingmastery.xyz,0,0,1,4,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
yoho.com.tw,0,0,1,4,0,0,,0,0,0,0,1,0,0,1,1,1,0.0
primaci.org,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
sriutamahub.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
itsallaboutthetubmans.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
alergiaalpolen.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
cobrodesa.com,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
barogaleria.com,0,1,1,5,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
fsjames.ca,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
novageracaotransportes.com.br,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
wuarface.ru:443,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
btiesolutions.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
artsandculturemag.com,0,0,1,5,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
surb.madebyhaley.com,0,0,1,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
atagucsea.com,0,0,1,5,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
am-t.by,0,1,1,5,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
alojamientoenobera.com.ar,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
runescape.com-srs.xyz,0,0,0,0,0,0,,1,0,1,0,1,1,1,1,1,1,0.0
gaughrith.com,0,1,1,6,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
thejobnewsupdate.com,0,0,1,5,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
ftp.kingdomhotelsupplies.nl,0,0,1,2,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
umij.org,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
identifikatsiya.com,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
viccats.camcam.dns-cloud.net,0,0,1,4,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
firebasestorage.googleapis.com,0,0,1,5,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
split.to,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
hospitalarpaulista.com.br,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
quarentenamagazine.com,0,0,1,2,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
flightattendantessentials.com,0,0,1,6,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
mikulaskocogas.hu,0,0,0,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
